name,price,images,category,source_url,description
قازوز غاغوز بالفواكة خالي من السكر 250مل,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1170148-0599d609-7d12-433a-be6b-61a62aeb73f5.png?generation=1785493997686585&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مشروبات-صحية/product/1170148,
قازوز غاغوز يوسفي خالي من السكر250مل,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1170149-26846df3-e15a-4634-aff1-573e1e37760c.png?generation=1785493747171990&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مشروبات-صحية/product/1170149,
كولا شات زيرو 250مل,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1170166-e579201e-969f-4374-b50c-51508f44e648.png?generation=1785169983606915&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/غازية-منوعة/product/1170166,
مشروب فيدا حمضيات بدون سكر 325 مل,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1170182-er.png?generation=1785211547630541&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مشروبات-صحية/product/1170182,
مشروب فيدا ليتشي بدون سكر 325مل,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1170183-et.png?generation=1785211832605564&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مشروبات-صحية/product/1170183,
خبز شوفان النور,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1700001-0b7eeef7-a5ba-447f-8fb7-0bdf97555340.png?generation=1785495081424564&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مخبوزات-صحية/product/1700001,
خبز النور قمح,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1700002-d3b0ed9f-56a1-4aaa-b2ff-b7cc784195c3.png?generation=1785496801256718&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مخبوزات-صحية/product/1700002,
خبز النور شعير,7.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1700003-b6181646-3db2-4bcd-8738-935767a351fb.png?generation=1785496508560447&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مخبوزات-صحية/product/1700003,
خبز كتان النور,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1700004-54cb3032-e44d-4734-9755-5efc0997b9d6.png?generation=1785496167452236&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مخبوزات-صحية/product/1700004,
تورتيلا قليل الدسم والسكر 20 سم 6 قطع علي,7.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1700007-0062bf87-1d49-4fba-aeae-dcd14c7bcfcf.png?generation=1770736022203177&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مخبوزات-صحية/product/1700007,
خبز توست شرائح اسود بدون سكر تنور عادل,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1700008-d9c56f4e-465b-43e0-95aa-fe00a677cfaa.png?generation=1784152118994888&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مخبوزات-صحية/product/1700008,
خبز شوفان دوليسول 800غم,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1700011-df7bcba2-2770-4feb-bc5f-1a1c03df8477.png?generation=1787239317720510&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/مخبوزات-صحية/product/1700011,
زبادي يوناني سادة 150 غم بينار,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1710019-2365594a-6638-4d93-9420-fa903bf48d86.png?generation=1785495988402545&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/البان-وأجبان-صحية/product/1710019,
لبن يوناني نيوجال 400 غم,15.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1710021-a9b91c5b-3992-4f20-ac58-0bc58b68e316.png?generation=1785495811164145&alt=media,منتجات صحية ودايت,https://biddimarket.ps/orders/category/البان-وأجبان-صحية/product/1710021,
بندق القوقا حار 45غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050150-f1164d5a-8d5c-4cb7-aff2-5e1919566cc0.png?generation=1785675677525573&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050150,
فستق مياسي بالفلفل,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/040278-IMG_5129-no-bg.png?generation=1733831124745285&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/040278,
كاجو الشيخ قاسم 200غم,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050027-ddf1f07a-1a30-460c-b70e-24fd6300482d.png?generation=1781374866199700&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-نية/product/050027,
جوز بيكان محلى بالعسل شيخ قاسم 200غم,18.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050028-9a122ef6-c18a-4a9e-968b-35103f0d20db.png?generation=1781374894989923&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050028,
جوز بيكان الشيخ قاسم 180 غم,17.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050029-e964341b-f97a-4ee0-a124-a1d43eb10e65.png?generation=1781374937599132&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-نية/product/050029,
جوز قلب 150 غم الشيخ قاسم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050030-31e91c1c-1815-4986-a10a-1235b5f4b5b8.png?generation=1781375028417579&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-نية/product/050030,
بزر شمام المسلماني 150غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050032-2390ac79-167d-40a8-be56-9bf8d7db19a9.png?generation=1785607859436821&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050032,
فستق كينج 95غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050045-07.png?generation=1785124906733005&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050045,
فستق عبيد ابو عطية 280غم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050048-0e2faed3-a5f8-4075-b4ed-57ae7cb14e39.png?generation=1785612209986874&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050048,
مخلوطة شعبية ابو عطية 350غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050051-beff269b-55b0-4a94-99ad-253227c8e34f.png?generation=1785611872647405&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050051,
بزر شمس مدخن ابو عطية 200غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050052-85fd0867-d265-4bc5-8f5e-8e45e7f347ce.png?generation=1785610170087669&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050052,
بزر شمس مملح ابو عطية 80غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050054-27263d4d-f72d-45e7-a06a-8f1de72cd53b.png?generation=1785611347022455&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050054,
بزر شمس مدخن ابو عطية 80غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050055-5e22593f-7ab6-44ee-9e1c-d760df8da8ad.png?generation=1785609807888791&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050055,
بزر شمس ابو عطية مدخن 40غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050056-5d43247d-48fa-4c7d-b75e-c01f31262fec.png?generation=1785611741246578&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050056,
بزر بطيخ ابو عطية 100غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050057-j8.png?generation=1785209981766074&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050057,
لوز محمص ابو عطية 100غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050059-6ffc5424-face-4a1a-a3cc-5e7d664cd149.png?generation=1785947324621643&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050059,
فستق حلبي محمص ابو عطية 100غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050061-c7a93c46-f2a4-45e2-b868-f966a3319a0f.png?generation=1785612664507456&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050061,
مخلوطة سوبر اكسترا ابو عطية 170غم,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050062-54171919-e4c9-4939-b7da-2f0448ee6d94.png?generation=1785704381529966&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050062,
مخلوطة اكسترا ابو عطية 200غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050063-470c61f6-e30a-4b5d-9634-4e6df0f69601.png?generation=1785611163302781&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050063,
بزر بطيخ ابو عطية 200غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050064-0adbec4c-b12c-4b07-a9fa-27a21a65c339.png?generation=1785611480481052&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050064,
مخلوطة شعبية ابو عطية 150غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050066-43.png?generation=1785125348691510&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050066,
مخلوطة سوبر اكسترا مدخن 100غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050068-0f73f07a-fee7-46ef-9042-30ffb6cdadda.png?generation=1785948071159534&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050068,
بزر شمس علب ابو عطية 250غم,6.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050078-9df8db81-0645-4826-95cb-91e750b65428.png?generation=1785613110994429&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050078,
بزر قرع ابو عطية 150غم,7.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050086-9c2596c5-83b1-4504-a741-ef9fbd02540e.png?generation=1785613694384184&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050086,
بزر بطيخ ملسع مسلماني 250غم,11.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050090-f5331f1c-10cd-46c9-9f92-773bc267bc46.png?generation=1785615376468302&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050090,
مكسرات اكسترا مبهرة مسلماني 250غم,17.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050091-aa64e3a7-5b79-47d7-a2ac-ccba048fbd36.png?generation=1785614219198183&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050091,
نقارش هندية العربي 150غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050094-fc9c0b07-df70-492c-937d-bb604b9f90f6.png?generation=1785614106031007&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050094,
كابوكي العربي 170غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050096-3b54ccac-ee1c-4283-8224-931ebb12bc3e.png?generation=1785613870868272&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050096,
بزر شمس ابو عطية 200غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050099-96f89949-e179-45fa-987a-ca30403c66a1.png?generation=1785610986193308&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050099,
كاشو محمص العربي 250غم,16.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050101-221.png?generation=1785125475714782&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050101,
بزر دوار الشمس الفاخر 90غم,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050102-a117fd33-1767-4ec6-8b14-2e59037838f9.png?generation=1785617167691910&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/منتجات-محمص-منوعة/product/050102,
مكسرات هندية مسلماني 250غم,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050103-ec316876-7f78-432d-997d-828ea52a8257.png?generation=1783630149685809&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050103,
فستق مستر ادم 2 شيكل,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050106-aff6f8be-05e0-4da9-bc60-f64df5bd38c7.png?generation=1785947577030175&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/منتجات-محمص-منوعة/product/050106,
بزر شمس مملح ابو عطية 40غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050114-266b5735-d9ae-4fe7-81cd-f34b6c588f9c.png?generation=1785611605374824&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050114,
فستق القوقا 45غم,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050116-4d7001d3-8ddd-41f7-bf73-296c54b6361e.png?generation=1785616137214188&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/منتجات-محمص-منوعة/product/050116,
لوز محمص المسلماني 250غم,17.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050120-7143f4a4-7d80-4091-b80d-49c1938c70f1.png?generation=1783626997818102&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050120,
فستق حلبي المسلماني 250غم,17.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050121-87ef3ebb-0798-4ab9-9b08-1cc6c3aad4fa.png?generation=1785693346116148&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050121,
مخلوطة مكسرات المسلماني 250غم,11.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050122-7e2084e3-51b0-4675-86f5-587348fcd2ed.png?generation=1783966142580238&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050122,
فول وبازيلاء محمصة المسلماني 200غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050130-23.png?generation=1785126602601657&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050130,
مخلوطة اكسترا ابو عطية 90غم,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050139-990.png?generation=1785126745083680&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050139,
فستق مستر ادم 1 شيكل,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050141-ea8310a6-3c96-46c0-ac86-2c23aa0f0758.png?generation=1785947678251820&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/منتجات-محمص-منوعة/product/050141,
فستق العربي 250غم,10.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050144-a70ef545-cf70-4f91-bfe8-3447fb451ebd.png?generation=1785693517859412&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050144,
كاشو محمص ومغطى بنكهة المايونيز 70غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050147-bcce604d-52e8-4f14-8c45-23fd199ae0be.png?generation=1767721231563582&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050147,
كاشو محمص ومغطى بنكهة العسل 70غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050149-e49e115d-9074-4674-a4eb-73e0343abf2a.png?generation=1767724985328111&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050149,
مكاديميا محمصة 250غم,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050152-637eb0a7-7b52-4e3d-b982-082f534a17b9.png?generation=1785616392017504&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/منتجات-محمص-منوعة/product/050152,
فستق كابوكي نمبر ون,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050154-0b9a7c58-2962-4f7e-aabd-b23571f4466e.png?generation=1785947818123041&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050154,
علبة بندق كرانشي مالح 185غم,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/050155-49704f28-dc0c-4c07-8f30-2d461ea1c30f.png?generation=1773951656307023&alt=media,منتجات المحمص,https://biddimarket.ps/orders/category/مكسرات-وتسالي-محمصة/product/050155,
بوظة ساندويش XL شتراوس,9.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080001-53f35176-570d-4542-8899-51b7bdb1a6e4.png?generation=1785761576859661&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/080001,
بوظة فطبل تركي,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080002-ab9b4bc7-db37-44ff-9fcb-411b55379d00.png?generation=1785761656515921&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/080002,
بوظة ماغنوم بالفانيلا والشوكولاتة البيضاء,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080004-a7d3b79b-339b-49bb-882b-b5b169fdb4ba.png?generation=1785761735317222&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/080004,
بوظة نجمة شتراوس,8.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080005-aa70f356-25ae-4012-a1c6-87acbe75c0ee.png?generation=1785761881863141&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/080005,
بوظة ماغنوم صاروخ,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080008-7f8ea7e3-f6c2-44c6-bbb8-489c3813d9dd.png?generation=1785762014372223&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/080008,
بوظة علب كريمسيمو فانيلا وعلكة 665غم,21.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080013-2ecd878c-d3b0-4518-9232-a2e07ee5d03a.png?generation=1785765151747045&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-علب/product/080013,
بوظة شتراوس علب 5 الوان حوامض 1 كغم,25.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080014-e2168856-80f4-4d0f-9869-61b81c654a01.png?generation=1785762114488084&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-علب/product/080014,
بوظة فراولة الارز,0.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080015-f9fd98c0-aa42-415b-a14c-40dcee51121b.png?generation=1785765020470451&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-نص-شيكل/product/080015,
بوظة توين الارز,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080016-ed5d5118-cc85-42dd-bafc-bbfce57c34e6.png?generation=1785763554020761&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-1-شيكل/product/080016,
بوظة الارز فرشي,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080020-d4b7d17d-b0d6-41fe-83eb-9a55b20e8164.png?generation=1785762312405076&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-1-شيكل/product/080020,
بوظة عبدو الارز,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080021-04e68f9b-a5c3-404c-b7d7-77bd0197e4b2.png?generation=1785762395868658&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-1-شيكل/product/080021,
بوظة يا ليل الارز,3.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080024-069a16e0-82c4-4319-a032-bb8f647b490a.png?generation=1785762656682218&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/080024,
بوظة كابتن شوكولاتة الارز,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080025-9e361197-ad25-4194-9f60-59edaa981ddd.png?generation=1785763671141282&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/080025,
بوظة يومزو فراولة,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080032-331c0812-91d2-4bd9-9c09-caef9158df44.png?generation=1785763770784993&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-1-شيكل/product/080032,
بوظة تورنيدو باشن فروت,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080044-60d40ca1-880d-48ea-a76b-19a5a9b8abd8.png?generation=1785763861277178&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-1-شيكل/product/080044,
بوظة يومزو مانجا,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080050-d90bed19-d81b-48a7-a0b6-3a9f47460e50.png?generation=1785763940651658&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-1-شيكل/product/080050,
بوظة تورنيدو حليب الارز,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/080054-491320ab-6393-4ff0-8012-8d0e224b130e.png?generation=1785764114612210&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-1-شيكل/product/080054,
بوظة ماغنوم بالشوكولاتة واللوز,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220039-122f2a2f-2c2b-4e8e-a6a6-2fc32a97f896.png?generation=1785762840784860&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220039,
بوظة الارز تشارمز بالحليب واللوز,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220040-554.png?generation=1785188525659349&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220040,
بوظة الارز تشارمز دبل شوكولاتة,4.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220041-00987.png?generation=1785188649804810&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220041,
بوظة شتراوس شوكو شوكو,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220046-2a8aa808-bb6b-42da-9ec8-a010dce57079.png?generation=1785762938230751&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220046,
بوظة شتراوس ليمون ثلج,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220047-1a6c2c8b-14f7-46c9-a335-fd78705509cc.png?generation=1785763024196072&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220047,
بوظة شتراوس كرز ثلج,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220048-1090aff5-cda6-4697-8876-83553e4adb18.png?generation=1785764212373386&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220048,
بوظة شتراوس مشمش ثلج,1.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220053-a56e6be5-7333-4c22-bf4f-416b10a302cd.png?generation=1785763126985652&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220053,
بوظة كابتن اوريو الارز,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220067-778.png?generation=1785190290201807&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220067,
بوظة كابتن كراميل الارز,2.50,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220068-0446aef5-3aa6-4cdf-82a4-b69e32f1bc27.png?generation=1784213791671936&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220068,
بوظة ماغنوم صاروخ بندق ابيض,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220072-39e1cd9e-2566-4ee4-8d5f-797497ce4325.png?generation=1785764307109609&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220072,
بوظة الارز روكي بالشوكولاتة البيضاء,2.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220081-902e8af8-f7dc-4bdd-b2a7-c83999e7e7d8.png?generation=1785764462125107&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220081,
بوظة ماغنوم بالفستق الحلبي,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220083-dea59dad-c0a9-4212-ab48-a6a8bafb6639.png?generation=1785764559595805&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220083,
بوظة تشارمز بالفراولة والشوكولاتة البيضاء الارز,5.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220085-04602343-dbd3-4492-a37e-26bebf2fbe1e.png?generation=1784214590917901&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220085,
بوظة ماغنوم بسكويت باللوز,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220089-38a2d771-66f4-48a9-8868-c57fddd92783.png?generation=1784212760062181&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220089,
بوظة يومزو علكة,1.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220091-4be17f33-4e13-4e30-9abb-94c3e3dde466.png?generation=1784205736179360&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220091,
بوظة ماجنوم صاروخ بالجوز,12.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/1220094-8245b1c5-c7a7-4841-90d1-b7daa576d12e.png?generation=1784214295131189&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-مشكل/product/1220094,
بوظة فنتازيا,30.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/460008-a34d422b-504c-437d-9f90-85fce2f1d3c0.png?generation=1785763245916405&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-علب/product/460008,
بوظة شتراوس علب 5 الوان مع شوكولاتة 1 كغم,25.00,https://storage.googleapis.com/download/storage/v1/b/biddimarket-assets/o/460009-a3f00a4d-f987-428b-b67e-48f444892b2d.png?generation=1785763371486606&alt=media,بوظة,https://biddimarket.ps/orders/category/بوظة-علب/product/460009,
